movie_id,country_id
tt0283426,51
tt0299458,151
tt0303297,131
tt0303297,151
tt0317234,132
tt0302674,7
tt0302674,151
tt0291579,51
tt0196708,151
tt0259054,151
tt0106701,151
tt0029605,151
tt0085121,151
tt0085248,151
tt0078872,151
tt0068441,51
tt0068441,70
tt0068441,156
tt0061523,150
tt0104522,67
tt0104522,150
tt0097670,151
tt0095626,151
tt0071866,151
tt0091575,151
tt0059573,151
tt0093771,150
tt0100442,151
tt0043961,151
tt0057581,151
tt0053172,151
tt0074851,150
tt0279331,150
tt0279331,53
tt0279331,151
tt0279111,151
tt0289992,150
tt0289992,53
tt0289992,134
tt0289992,151
tt0302886,151
tt0191177,151
tt0276276,150
tt0276276,51
tt0279977,150
tt0279977,53
tt0279977,134
tt0315543,42
tt0273982,151
tt0240980,10
tt0324080,151
tt0306685,151
tt0278731,28
tt0278731,150
tt0103670,151
tt0116169,151
tt0089343,150
tt0091374,150
tt0287471,69
tt0287471,51
tt0102303,151
tt0107563,151
tt0095665,151
tt0091920,151
tt0266971,151
tt0053337,151
tt0105645,151
tt0105645,150
tt0301429,132
tt0301978,65
tt0301978,51
tt0301978,151
tt0305669,151
tt0314353,151
tt0290673,51
tt0298408,151
tt0161860,53
tt0256359,150
tt0256359,151
tt0256359,28
tt0286499,150
tt0286499,53
tt0286499,151
tt0269347,151
tt0310357,28
tt0310357,151
tt0235412,134
tt0236640,53
tt0236640,28
tt0236640,151
tt0283003,151
tt0250125,65
tt0055047,151
tt0073858,156
tt0050659,151
tt0035417,151
tt0067893,151
tt0069765,151
tt0047873,151
tt0060182,150
tt0106466,151
tt0075995,150
tt0075995,151
tt0099776,53
tt0099776,51
tt0099776,116
tt0050383,151
tt0047030,151
tt0099699,51
tt0099699,10
tt0099699,151
tt0052948,151
tt0102593,151
tt0086087,51
tt0178868,73
tt0218553,73
tt0096028,63
tt0096028,151
tt0096028,51
tt0096028,150
tt0065054,151
tt0103036,151
tt0066579,150
tt0322824,94
tt0322824,134
tt0285462,151
tt0285462,53
tt0285531,151
tt0285531,28
tt0323642,151
tt0323642,73
tt0264150,151
tt0283323,151
tt0028597,151
tt0060164,70
tt0060164,151
tt0074287,70
tt0061834,137
tt0037630,51
tt0036182,151
tt0046247,151
tt0105824,151
tt0105824,73
tt0318025,33
tt0318025,73
tt0318025,132
tt0318025,51
tt0264395,151
tt0264395,150
tt0298814,150
tt0298814,51
tt0298814,70
tt0298814,53
tt0298814,28
tt0298814,151
tt0325537,151
tt0286788,151
tt0286788,150
tt0283897,151
tt0283897,7
tt0316188,51
tt0316188,151
tt0334416,151
tt0100998,73
tt0100998,151
tt0070460,51
tt0070460,70
tt0116261,151
tt0042593,151
tt0098093,151
tt0094020,151
tt0040946,151
tt0080139,151
tt0314062,51
tt0314062,70
tt0314062,150
tt0281820,67
tt0281820,150
tt0281820,51
tt0281820,28
tt0266465,151
tt0266465,53
tt0183649,151
tt0277622,51
tt0275277,73
tt0275277,151
tt0337996,151
tt0304328,151
tt0304328,51
tt0311519,50
tt0311519,53
tt0311519,51
tt0305224,151
tt0280477,151
tt0297144,51
tt0297144,151
tt0251736,151
tt0300140,137
tt0300140,42
tt0329355,28
tt0245573,151
tt0245803,151
tt0245803,28
tt0323572,151
tt0310281,151
tt0311289,151
tt0328099,151
tt0301727,51
tt0301727,53
tt0301727,138
tt0301727,134
tt0301727,70
tt0236027,42
tt0236027,137
tt0067800,150
tt0067800,151
tt0050177,151
tt0066769,151
tt0109327,150
tt0109327,151
tt0060390,150
tt0327920,151
tt0070212,151
tt0091396,151
tt0107523,151
tt0095613,151
tt0250371,151
tt0089838,150
tt0100611,151
tt0108442,151
tt0092214,151
tt0078504,151
tt0055832,51
tt0055832,70
tt0102411,151
tt0102465,51
tt0102849,151
tt0100691,151
tt0310910,151
tt0310910,28
tt0310910,53
tt0309698,151
tt0311110,151
tt0360916,151
tt0164003,151
tt0342275,151
tt0332605,121
tt0332605,51
tt0252684,151
tt0274711,53
tt0274711,151
tt0334405,151
tt0306841,151
tt0290334,28
tt0290334,151
tt0290145,151
tt0118926,134
tt0118926,151
tt0317226,65
tt0285861,28
tt0285861,150
tt0317303,151
tt0301414,51
tt0301414,150
tt0301414,53
tt0301414,73
tt0308672,151
tt0308878,151
tt0308878,51
tt0308878,150
tt0250067,151
tt0314871,151
tt0237993,62
tt0237993,42
tt0237993,51
tt0237993,108
tt0237993,53
tt0088915,151
tt0090585,150
tt0086946,151
tt0086999,151
tt0086998,151
tt0086998,69
tt0092067,73
tt0099969,151
tt0081433,151
tt0057917,151
tt0050631,151
tt0050468,151
tt0049314,151
tt0045963,151
tt0234215,151
tt0293113,28
tt0309530,53
tt0309530,151
tt0281724,53
tt0281724,151
tt0206762,151
tt0283900,51
tt0283900,134
tt0347791,73
tt0315327,151
tt0314786,151
tt0314786,53
tt0314786,28
tt0304081,151
tt0286516,70
tt0286516,51
tt0266543,151
tt0266543,73
tt0317740,151
tt0317740,70
tt0317740,150
tt0317740,53
tt0317740,51
tt0295700,53
tt0295700,151
tt0342172,151
tt0327201,22
tt0327201,70
tt0332639,33
tt0332639,132
tt0322259,151
tt0322259,53
tt0263671,53
tt0263671,151
tt0298228,104
tt0298228,53
tt0060748,151
tt0101020,60
tt0120001,150
tt0120001,28
tt0050972,151
tt0069291,151
tt0066049,151
tt0066049,94
tt0126735,51
tt0066831,151
tt0069895,151
tt0056983,151
tt0056983,67
tt0027552,51
tt0067334,151
tt0307197,51
tt0307197,151
tt0066301,151
tt0066301,94
tt0178022,10
tt0063663,151
tt0044000,70
tt0043067,150
tt0043067,151
tt0100827,70
tt0100827,151
tt0061170,151
tt0071143,131
tt0044413,151
tt0074281,151
tt0054759,151
tt0031225,151
tt0079100,151
tt0057093,151
tt0093267,70
tt0059358,151
tt0104743,151
tt0100200,150
tt0100200,151
tt0100200,28
tt0050763,151
tt0060884,151
tt0059711,151
tt0105481,151
tt0102603,151
tt0120142,151
tt0048055,151
tt0066279,150
tt0065134,94
tt0065134,151
tt0043137,151
tt0086643,150
tt0047860,151
tt0056956,151
tt0019760,133
tt0037954,151
tt0043887,151
tt0108330,151
tt0038279,151
tt0057811,150
tt0057811,151
tt0048966,151
tt0101410,150
tt0101410,151
tt0064072,150
tt0103791,134
tt0103791,117
tt0103791,51
tt0020691,151
tt0038417,151
tt0054757,151
tt0060355,151
tt0059183,151
tt0053841,151
tt0050490,151
tt0068718,151
tt0051878,151
tt0025456,150
tt0100211,151
tt0054127,151
tt0064861,51
tt0064861,70
tt0054310,150
tt0054310,151
tt0060177,150
tt0043461,151
tt0057427,51
tt0057427,70
tt0057427,156
tt0054428,151
tt0065150,151
tt0150338,151
tt0119215,151
tt0076240,150
tt0102456,151
tt0102456,150
tt0039739,51
tt0105483,151
tt0069834,151
tt0065547,151
tt0089009,150
tt0097261,151
tt0091164,150
tt0091164,151
tt0117959,70
tt0117959,51
tt0117959,53
tt0117959,138
tt0100301,151
tt0102900,151
tt0036377,151
tt0068853,151
tt0100670,151
tt0062362,151
tt0100924,151
tt0329028,151
tt0339034,151
tt0329717,151
tt0337711,151
tt0337711,150
tt0337711,132
tt0280490,10
tt0280490,150
tt0301390,150
tt0301390,53
tt0293116,51
tt0293116,150
tt0293452,151
tt0298050,151
tt0253335,151
tt0253335,134
tt0253335,10
tt0308671,121
tt0308671,51
tt0308671,53
tt0318283,151
tt0302889,151
tt0055972,151
tt0118239,134
tt0060814,51
tt0060814,151
tt0067458,150
tt0012532,151
tt0070634,150
tt0209368,10
tt0289043,150
tt0289043,151
tt0305357,151
tt0302309,70
tt0106792,151
tt0106792,150
tt0286635,60
tt0175777,151
tt0241223,10
tt0071141,156
tt0106447,151
tt0079368,151
tt0057259,150
tt0057259,157
tt0031602,151
tt0056415,151
tt0029808,151
tt0048947,151
tt0103747,151
tt0099587,151
tt0076059,151
tt0045966,150
tt0079510,151
tt0058324,151
tt0104926,73
tt0104926,151
tt0054198,55
tt0093660,151
tt0101991,73
tt0045125,151
tt0066402,151
tt0058621,151
tt0074811,51
tt0107146,51
tt0107146,150
tt0069449,151
tt0069495,151
tt0286716,151
tt0333780,151
tt0165982,151
tt0165982,28
tt0181852,151
tt0181852,53
tt0181852,150
tt0324133,51
tt0324133,150
tt0325980,151
tt0317887,22
tt0317887,51
tt0311429,151
tt0311429,53
tt0311429,40
tt0311429,150
tt0308476,121
tt0283387,69
tt0291538,51
tt0300015,150
tt0251777,134
tt0322659,151
tt0172156,151
tt0319524,151
tt0274166,150
tt0274166,51
tt0274166,96
tt0274166,151
tt0284850,151
tt0301199,150
tt0322725,70
tt0280696,10
tt0233418,51
tt0233418,16
tt0316829,73
tt0113533,151
tt0113533,73
tt0101635,151
tt0110364,151
tt0100053,151
tt0053084,150
tt0057523,151
tt0319829,150
tt0319829,151
tt0325703,151
tt0325703,53
tt0325703,73
tt0325703,150
tt0325703,60
tt0329575,151
tt0338459,151
tt0252299,150
tt0252299,53
tt0342167,151
tt0278487,150
tt0278487,70
tt0314170,94
tt0314170,134
tt0314170,151
tt0319769,134
tt0319769,51
tt0319769,70
tt0286947,151
tt0068240,151
tt0068240,70
tt0101831,151
tt0074564,151
tt0071706,150
tt0071706,151
tt0102202,151
tt0058265,151
tt0055256,151
tt0275915,22
tt0066249,150
tt0066249,151
tt0089901,151
tt0089901,94
tt0094764,10
tt0094764,151
tt0061177,73
tt0061177,151
tt0070915,151
tt0328828,151
tt0328828,53
tt0299930,151
tt0283883,51
tt0283883,150
tt0369295,151
tt0325352,150
tt0325352,151
tt0318411,150
tt0318411,67
tt0314630,151
tt0322330,151
tt0298126,51
tt0257076,151
tt0306734,151
tt0310149,73
tt0308508,151
tt0054599,70
tt0107492,151
tt0090727,151
tt0094793,151
tt0039335,151
tt0061132,70
tt0073345,151
tt0257019,151
tt0041792,151
tt0112628,151
tt0058715,70
tt0058715,51
tt0064437,151
tt0045274,70
tt0103888,151
tt0069946,151
tt0099819,151
tt0329101,28
tt0329101,151
tt0338077,151
tt0316356,151
tt0286112,60
tt0286112,33
tt0263757,151
tt0305206,151
tt0309326,151
tt0280523,51
tt0280523,16
tt0280523,134
tt0280523,138
tt0285879,151
tt0313911,151
tt0313911,28
tt0109369,151
tt0106536,151
tt0115865,151
tt0087425,151
tt0045888,151
tt0051776,151
tt0051776,150
tt0107504,151
tt0086036,28
tt0110891,102
tt0110891,150
tt0110891,42
tt0110891,51
tt0110891,53
tt0093840,134
tt0098160,150
tt0090103,151
tt0092085,151
tt0086525,151
tt0062467,151
tt0108557,151
tt0216625,51
tt0216625,11
tt0216625,120
tt0216625,53
tt0102915,151
tt0046438,73
tt0091830,51
tt0066434,151
tt0062430,151
tt0303313,151
tt0245837,132
tt0054412,150
tt0041546,150
tt0280438,151
tt0068768,151
tt0085780,150
tt0085780,151
tt0057215,73
tt0050251,73
tt0051381,151
tt0045546,151
tt0078721,151
tt0100814,151
tt0040725,150
tt0218433,151
tt0057413,151
tt0075066,150
tt0075066,151
tt0088944,151
tt0079073,150
tt0068361,51
tt0068361,70
tt0068361,134
tt0120472,151
tt0235060,33
tt0044741,73
tt0099040,150
tt0099040,10
tt0099040,104
tt0099040,151
tt0309061,138
tt0101025,134
tt0101025,70
tt0311356,63
tt0258242,51
tt0258242,134
tt0104504,151
tt0114176,129
tt0114176,151
tt0099731,151
tt0099731,53
tt0308808,151
tt0264802,151
tt0120584,150
tt0150433,63
tt0150433,28
tt0116308,28
tt0116308,63
tt0067445,70
tt0067445,51
tt0266747,53
tt0266747,151
tt0288045,60
tt0288045,151
tt0270980,151
tt0270980,28
tt0286476,40
tt0357470,151
tt0284491,134
tt0284491,51
tt0284491,70
tt0284491,94
tt0243232,150
tt0243232,53
tt0243232,70
tt0243232,107
tt0271211,151
tt0293685,138
tt0293685,151
tt0293685,53
tt0324158,7
tt0324158,102
tt0301470,151
tt0303785,28
tt0326806,151
tt0317950,151
tt0301684,150
tt0301684,53
tt0301524,134
tt0365960,151
tt0325258,151
tt0304711,53
tt0304711,151
tt0264689,151
tt0320244,151
tt0260414,51
tt0260414,150
tt0260414,53
tt0260414,11
tt0303816,151
tt0325805,151
tt0285823,151
tt0246592,151
tt0335266,151
tt0335266,73
tt0325761,151
tt0291350,73
tt0300620,60
tt0103957,151
tt0071385,151
tt0177749,53
tt0089222,151
tt0087384,151
tt0104647,151
tt0103285,60
tt0105839,60
tt0108592,60
tt0108592,33
tt0070510,151
tt0078239,151
tt0078239,150
tt0078239,156
tt0257215,137
tt0257215,53
tt0257215,42
tt0063671,151
tt0056632,151
tt0086992,150
tt0086992,151
tt0077369,151
tt0077369,150
tt0088993,151
tt0064418,151
tt0283422,51
tt0283422,117
tt0104850,51
tt0104850,151
tt0079826,151
tt0067727,150
tt0293624,151
tt0046366,70
tt0046366,151
tt0042209,151
tt0101455,151
tt0075930,151
tt0097557,28
tt0097557,151
tt0034928,151
tt0034928,150
tt0089730,151
tt0100608,10
tt0100608,151
tt0075261,151
tt0053571,151
tt0078908,28
tt0029440,151
tt0313792,151
tt0313792,51
tt0313792,150
tt0331468,151
tt0331468,150
tt0331468,28
tt0191133,151
tt0327137,151
tt0327137,150
tt0327137,128
tt0320691,151
tt0320691,150
tt0320691,53
tt0320691,61
tt0281686,151
tt0303830,151
tt0303830,94
tt0284034,51
tt0284034,94
tt0289176,34
tt0286594,150
tt0310154,150
tt0373389,151
tt0334754,69
tt0266489,53
tt0266489,151
tt0327850,151
tt0328589,151
tt0328589,70
tt0204933,151
tt0300069,53
tt0300069,28
tt0300069,151
tt0309820,53
tt0309820,151
tt0309820,40
tt0309820,70
tt0330602,28
tt0314412,134
tt0314412,28
tt0362511,151
tt0318202,51
tt0286244,51
tt0286244,16
tt0286244,28
tt0286244,150
tt0286244,80
tt0286244,132
tt0086541,28
tt0284262,151
tt0055031,151
tt0100470,138
tt0100470,147
tt0100470,150
tt0100470,51
tt0100470,53
tt0100470,70
tt0078199,151
tt0103882,150
tt0103882,73
tt0103882,151
tt0071688,44
tt0071688,41
tt0097728,50
tt0097728,137
tt0031885,51
tt0075244,150
tt0075244,151
tt0047472,151
tt0089424,22
tt0089424,151
tt0074119,151
tt0109129,151
tt0115561,51
tt0115561,134
tt0115561,70
tt0267287,73
tt0267287,116
tt0092603,42
tt0120125,121
tt0120125,51
tt0120125,70
tt0120125,40
tt0120125,151
tt0103786,151
tt0106375,151
tt0090735,151
tt0101507,151
tt0101516,151
tt0074256,150
tt0074256,151
tt0101524,151
tt0090859,151
tt0090859,69
tt0255067,134
tt0104006,151
tt0087909,70
tt0087909,138
tt0088967,151
tt0112750,51
tt0112750,28
tt0112750,151
tt0112750,73
tt0251433,60
tt0251433,33
tt0085959,150
tt0065207,151
tt0065207,150
tt0088272,151
tt0102945,151
tt0110759,151
tt0100514,151
tt0059221,151
tt0087062,151
tt0089346,151
tt0094138,151
tt0100928,151
tt0091251,133
tt0102749,150
tt0102749,151
tt0210070,28
tt0079576,151
tt0106350,151
tt0105691,150
tt0105291,150
tt0105291,73
tt0105291,151
tt0062190,151
tt0063591,151
tt0110169,151
tt0088318,51
tt0104376,151
tt0045205,151
tt0215516,151
tt0102768,151
tt0163745,151
tt0108569,151
tt0082000,70
tt0082000,156
tt0053593,151
tt0031593,151
tt0177068,151
tt0311941,28
tt0311941,151
tt0067217,151
tt0101371,151
tt0068732,150
tt0083906,150
tt0083906,151
tt0110722,150
tt0110722,151
tt0099242,151
tt0094169,151
tt0108320,151
tt0076271,151
tt0066344,150
tt0066344,151
tt0104695,151
tt0104321,151
tt0061809,151
tt0092717,151
tt0058962,150
tt0058962,151
tt0216578,51
tt0035575,151
tt0107692,73
tt0056291,116
tt0033532,151
tt0102460,151
tt0284478,151
tt0313443,151
tt0332379,151
tt0332379,53
tt0380275,150
tt0380275,151
tt0314039,28
tt0314039,151
tt0336910,150
tt0340377,151
tt0335563,151
tt0335563,28
tt0340468,22
tt0327056,151
tt0327056,10
tt0326900,151
tt0317676,53
tt0317676,28
tt0317676,151
tt0138524,151
tt0266697,151
tt0266697,33
tt0342300,151
tt0322289,51
tt0339071,151
tt0287364,51
tt0313542,151
tt0324216,151
tt0311648,151
tt0339579,73
tt0325055,150
tt0312549,67
tt0312549,150
tt0312549,151
tt0199626,150
tt0199626,10
tt0199626,51
tt0199626,151
tt0294357,53
tt0294357,151
tt0316465,151
tt0306047,151
tt0306047,28
tt0328880,151
tt0328880,73
tt0363589,151
tt0251110,151
tt0314676,151
tt0064505,150
tt0087464,151
tt0090015,51
tt0219374,151
tt0313670,150
tt0313670,53
tt0313670,134
tt0092532,151
tt0092532,131
tt0075765,151
tt0102432,151
tt0165832,28
tt0165832,151
tt0074802,151
tt0105480,151
tt0090151,151
tt0110044,151
tt0050197,94
tt0050197,151
tt0325655,60
tt0325655,127
tt0325655,143
tt0325655,150
tt0325655,102
tt0071276,150
tt0038661,151
tt0034409,151
tt0071519,150
tt0119935,150
tt0099250,150
tt0056211,151
tt0095916,150
tt0095916,151
tt0048956,63
tt0067204,151
tt0065531,51
tt0065531,70
tt0075902,116
tt0035318,151
tt0036348,151
tt0036349,151
tt0049777,151
tt0308383,53
tt0308383,151
tt0322023,151
tt0261652,151
tt0368745,151
tt0339607,151
tt0323944,151
tt0323944,28
tt0271809,151
tt0242653,151
tt0242653,10
tt0363510,67
tt0363510,102
tt0363510,150
tt0363510,53
tt0363510,51
tt0363510,50
tt0319343,151
tt0265803,151
tt0379713,151
tt0155722,53
tt0155722,61
tt0337961,51
tt0380473,151
tt0314331,150
tt0314331,51
tt0314331,151
tt0330247,51
tt0101862,151
tt0373175,151
tt0318155,53
tt0318155,151
tt0311113,151
tt0343121,151
tt0321442,151
tt0338188,151
tt0312528,151
tt0312528,28
tt0348836,151
tt0348836,51
tt0348836,28
tt0348836,134
tt0315733,151
tt0338135,28
tt0338135,51
tt0169624,151
tt0333764,140
tt0333764,51
tt0307987,53
tt0307987,151
tt0338094,151
tt0300556,151
tt0097839,16
tt0097839,51
tt0104237,150
tt0104237,51
tt0334029,151
tt0293088,151
tt0088987,150
tt0312848,151
tt0099365,151
tt0037635,150
tt0109575,150
tt0109575,73
tt0085426,51
tt0050307,151
tt0101829,42
tt0101829,137
tt0101829,51
tt0101829,53
tt0101829,138
tt0118125,151
tt0104265,151
tt0099615,151
tt0119167,11
tt0069341,150
tt0102526,151
tt0102943,151
tt0086567,151
tt0056255,151
tt0048452,42
tt0043686,51
tt0036969,151
tt0027075,151
tt0019254,51
tt0016641,151
tt0010323,53
tt0009968,151
tt0085615,151
tt0079240,150
tt0087365,150
tt0087365,151
tt0109951,151
tt0091167,151
tt0102004,151
tt0065832,151
tt0102034,150
tt0102034,51
tt0102034,7
tt0102034,151
tt0104427,151
tt0107148,70
tt0107148,151
tt0104452,151
tt0102070,151
tt0077745,151
tt0100151,151
tt0102181,51
tt0102181,151
tt0099938,151
tt0102216,151
tt0104627,151
tt0104627,53
tt0104627,28
tt0102266,151
tt0070849,70
tt0070849,51
tt0104756,151
tt0104756,10
tt0101316,51
tt0101316,150
tt0091495,134
tt0100201,151
tt0048424,151
tt0107711,151
tt0102598,151
tt0093692,151
tt0105104,151
tt0100404,151
tt0093793,151
tt0102721,10
tt0102729,151
tt0266308,73
tt0107156,140
tt0107156,151
tt0073650,70
tt0073650,51
tt0102443,151
tt0094072,151
tt0090022,151
tt0100449,151
tt0076590,28
tt0105211,151
tt0107927,151
tt0100485,94
tt0100485,151
tt0093936,151
tt0150662,137
tt0150662,42
tt0088194,151
tt0090142,151
tt0103030,134
tt0103030,51
tt0210358,151
tt0105585,151
tt0090180,151
tt0111477,151
tt0090563,51
tt0056663,51
tt0100935,151
tt0100944,150
tt0100944,151
tt0094332,151
tt0090350,151
tt0119807,151
tt0024025,151
tt0027630,151
tt0059903,151
tt0059903,51
tt0027948,151
tt0026942,151
tt0041594,151
tt0028333,151
tt0022286,151
tt0026714,151
tt0039566,151
tt0037120,151
tt0070239,151
tt0031210,151
tt0055798,151
tt0068182,156
tt0068182,94
tt0038348,51
tt0004972,151
tt0107358,33
tt0107358,60
tt0059229,70
tt0059229,51
tt0054632,51
tt0054632,70
tt0067372,150
tt0067372,151
tt0040724,151
tt0072417,151
tt0031971,151
tt0058586,150
tt0058586,151
tt0015163,151
tt0049096,151
tt0062765,151
tt0011841,151
tt0030287,151
tt0031455,151
tt0024034,151
tt0024166,151
tt0056575,151
tt0090110,151
tt0069097,151
tt0058571,151
tt0030637,150
tt0087892,150
tt0087892,151
tt0053146,22
tt0053146,51
tt0053146,70
tt0071129,70
tt0071129,51
tt0299977,60
tt0299977,33
tt0023027,151
tt0026071,151
tt0071524,151
tt0238627,151
tt0076327,151
tt0307385,53
tt0307385,50
tt0307385,150
tt0307385,28
tt0307385,51
tt0240149,51
tt0042949,150
tt0087544,73
tt0104027,151
tt0101745,151
tt0092925,151
tt0100087,151
tt0078723,151
tt0193854,150
tt0193854,151
tt0074972,71
tt0077578,151
tt0108656,60
tt0114086,70
tt0114086,51
tt0114086,53
tt0140384,73
tt0066319,151
tt0061328,150
tt0101529,94
tt0101529,134
tt0101529,151
tt0101529,150
tt0059043,150
tt0059043,151
tt0073582,70
tt0046911,51
tt0107387,151
tt0093207,73
tt0099316,151
tt0041090,151
tt0060908,51
tt0060908,70
tt0102511,28
tt0102511,150
tt0102511,73
tt0214730,28
tt0156096,151
tt0074749,151
tt0102818,151
tt0028358,150
tt0098153,150
tt0098153,151
tt0059084,150
tt0053320,151
tt0026778,151
tt0085935,151
tt0087280,42
tt0054389,51
tt0062695,51
tt0318374,151
tt0315850,7
tt0315850,32
tt0315850,51
tt0315850,102
tt0298845,67
tt0298845,150
tt0298845,151
tt0354696,151
tt0354696,51
tt0354696,150
tt0354696,42
tt0342804,151
tt0322589,151
tt0325710,151
tt0325710,104
tt0325710,73
tt0329094,53
tt0329094,138
tt0343172,151
tt0319061,151
tt0337592,151
tt0337741,151
tt0338466,151
tt0335119,150
tt0335119,86
tt0335119,51
tt0335119,16
tt0335119,151
tt0340376,28
tt0340376,51
tt0340376,150
tt0167260,104
tt0167260,151
tt0304415,151
tt0337909,150
tt0337909,151
tt0317910,151
tt0317640,151
tt0315983,151
tt0304857,150
tt0340855,53
tt0340855,151
tt0349205,151
tt0159365,151
tt0159365,70
tt0159365,120
tt0159365,150
tt0338337,151
tt0338337,28
tt0316396,150
tt0316396,10
tt0316396,104
tt0316396,151
tt0335013,151
tt0335013,53
tt0335013,150
tt0318850,151
tt0304229,10
tt0287963,51
tt0360139,151
tt0360139,150
tt0360139,40
tt0360139,70
tt0332712,151
tt0364930,150
tt0364930,151
tt0346094,147
tt0343135,151
tt0350194,151
tt0350194,115
tt0329691,151
tt0329691,10
tt0371280,65
tt0368913,2
tt0368913,67
tt0368913,73
tt0368913,102
tt0368913,65
tt0071577,151
tt0104181,150
tt0104181,151
tt0053133,151
tt0059712,151
tt0060636,151
tt0066449,150
tt0061089,151
tt0093828,151
tt0101625,53
tt0101625,151
tt0092646,151
tt0094819,150
tt0109376,151
tt0065911,150
tt0065911,151
tt0103827,150
tt0103827,151
tt0107750,51
tt0107750,151
tt0098987,151
tt0051429,150
tt0051429,151
tt0043503,151
tt0042727,151
tt0073796,150
tt0073796,151
tt0093737,151
tt0323633,151
tt0047956,151
tt0310924,150
tt0310924,28
tt0222812,134
tt0162958,150
tt0061758,151
tt0073906,151
tt0050706,51
tt0050706,70
tt0054469,151
tt0033553,151
tt0046487,51
tt0038762,151
tt0043915,151
tt0041498,151
tt0061581,151
tt0050599,151
tt0037382,151
tt0033717,151
tt0039302,151
tt0036244,151
tt0033149,151
tt0087718,151
tt0022268,151
tt0028346,151
tt0042369,151
tt0040185,151
tt0076578,151
tt0292610,53
tt0292610,151
tt0061122,151
tt0104009,151
tt0107594,151
tt0060980,151
tt0063800,151
tt0084058,150
tt0091513,10
tt0091513,104
tt0091513,150
tt0047528,70
tt0296042,73
tt0072730,151
tt0074777,151
tt0052080,116
tt0064639,151
tt0089420,150
tt0089420,151
tt0050585,116
tt0097028,151
tt0006864,151
tt0054673,151
tt0054393,151
tt0049922,151
tt0062803,150
tt0290879,143
tt0067589,151
tt0066193,151
tt0105810,151
tt0056580,151
tt0018033,151
tt0289879,151
tt0289879,28
tt0335559,151
tt0379557,150
tt0379557,151
tt0315824,151
tt0314498,151
tt0314498,53
tt0314498,28
tt0365957,151
tt0345551,151
tt0337579,151
tt0337917,53
tt0337917,151
tt0349825,28
tt0349825,151
tt0234940,51
tt0234940,16
tt0309987,150
tt0309987,51
tt0309987,70
tt0309987,151
tt0307109,151
tt0108560,151
tt0100065,151
tt0101998,151
tt0111218,151
tt0091310,151
tt0069332,151
tt0076543,151
tt0073282,151
tt0072351,151
tt0129136,151
tt0106185,53
tt0106185,150
tt0166158,151
tt0073901,150
tt0068284,151
tt0070656,151
tt0088213,151
tt0105636,151
tt0328538,150
tt0328538,151
tt0105411,150
tt0105411,70
tt0105411,151
tt0075161,150
tt0013140,151
tt0070694,151
tt0039825,151
tt0110867,151
tt0086955,151
tt0343660,151
tt0361925,53
tt0361925,151
tt0233230,51
tt0233230,16
tt0293146,151
tt0323872,108
tt0323872,137
tt0304391,51
tt0329388,51
tt0067927,151
tt0042619,51
tt0015400,151
tt0052738,151
tt0074121,70
tt0090738,151
tt0221344,94
tt0089153,102
tt0089153,134
tt0089153,151
tt0089421,151
tt0016654,151
tt0091828,151
tt0091828,102
tt0031385,150
tt0031385,151
tt0060420,151
tt0099575,151
tt0301777,151
tt0312329,151
tt0312329,53
tt0361467,53
tt0361467,151
tt0361467,28
tt0356150,151
tt0335345,151
tt0331953,151
tt0331953,94
tt0338096,151
tt0315297,151
tt0315297,53
tt0349079,69
tt0349079,51
tt0301357,53
tt0317648,151
tt0317648,99
tt0335438,151
tt0258816,150
tt0258816,134
tt0060827,137
tt0064793,137
tt0056671,151
tt0041967,151
tt0076686,156
tt0076686,151
tt0050397,150
tt0050397,151
tt0035753,51
tt0074554,151
tt0046187,151
tt0064118,70
tt0064118,156
tt0064118,138
tt0270197,151
tt0049674,150
tt0082964,150
tt0082964,51
tt0089393,151
tt0060232,151
tt0095454,28
tt0210389,150
tt0210389,151
tt0056704,150
tt0358349,151
tt0358349,150
tt0265208,151
tt0363988,151
tt0360009,53
tt0360009,151
tt0317842,69
tt0371683,151
tt0303348,151
tt0329767,42
tt0329767,150
tt0329767,137
tt0329767,51
tt0109447,151
tt0107473,151
tt0118172,150
tt0082810,150
tt0082810,156
tt0082810,151
tt0050839,151
tt0318049,151
tt0094288,151
tt0363547,151
tt0363547,28
tt0363547,73
tt0363547,51
tt0338013,151
tt0364045,151
tt0355683,53
tt0332658,67
tt0332658,150
tt0351461,62
tt0351461,53
tt0351461,150
tt0351461,42
tt0300051,151
tt0335245,151
tt0354766,151
tt0331632,151
tt0305583,151
tt0276919,42
tt0276919,102
tt0276919,137
tt0276919,53
tt0276919,150
tt0276919,51
tt0276919,50
tt0276919,108
tt0276919,70
tt0277941,10
tt0277941,150
tt0277941,151
tt0277941,51
tt0167190,151
tt0299172,151
tt0299172,73
tt0337697,151
tt0337697,40
tt0351977,151
tt0301976,151
tt0359517,151
tt0318974,151
tt0327679,67
tt0327679,150
tt0327679,151
tt0327247,151
tt0326977,70
tt0326977,134
tt0326977,150
tt0323939,151
tt0336264,51
tt0336264,16
tt0336264,52
tt0315110,51
tt0315110,53
tt0315110,151
tt0049833,151
tt0077402,151
tt0077402,70
tt0069824,150
tt0069824,70
tt0060782,150
tt0307351,151
tt0074923,151
tt0062708,151
tt0090036,151
tt0059797,150
tt0042327,151
tt0058930,151
tt0044410,151
tt0066130,150
tt0066130,10
tt0096921,151
tt0096921,28
tt0104783,151
tt0074540,151
tt0074540,28
tt0097371,28
